tweet_id,date,time,name,rating_numerator,rating_denominator,breed_pred,pred_conf,dog_stage,source,text,favorite_count,retweet_count
793271401113350145,2016-11-01,02:00:14,Dave,12,10,Siberian_husky,0.231695,None,iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,8226,2239
793256262322548741,2016-11-01,01:00:05,None,12,10,basset,0.207622,None,iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,18871,7774
793241302385262592,2016-11-01,00:00:38,Tucker,13,10,golden_retriever,0.559308,None,iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,9950,3064
793226087023144960,2016-10-31,23:00:11,Juno,11,10,wire-haired_fox_terrier,0.456047,None,iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",9256,2706
793210959003287553,2016-10-31,22:00:04,Maude,10,10,French_bulldog,0.0187591,None,iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,8449,2600
793180763617361921,2016-10-31,20:00:05,Newt,11,10,Lakeland_terrier,0.266824,None,iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,6534,1858
793165685325201412,2016-10-31,19:00:10,Benji,12,10,golden_retriever,0.946224,None,iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,8872,2620
793150605191548928,2016-10-31,18:00:14,Nida,11,10,Italian_greyhound,0.193869,None,iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,5830,1592
793120401413079041,2016-10-31,16:00:13,Robin,11,10,Labrador_retriever,0.7249439999999999,None,iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11988,3671
792883833364439040,2016-10-31,00:20:11,Bailey,12,10,standard_poodle,8.31451e-05,None,iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,10677,3990
792773781206999040,2016-10-30,17:02:53,Monster,12,10,Yorkshire_terrier,0.912804,None,iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,6978,1568
792394556390137856,2016-10-29,15:55:58,BeBe,12,10,cocker_spaniel,0.746387,None,iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12669,4004
792050063153438720,2016-10-28,17:07:05,Remus,11,10,komondor,0.942856,None,iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,6762,1665
791672322847637504,2016-10-27,16:06:04,None,13,10,golden_retriever,0.705092,None,iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,11108,2918
791406955684368384,2016-10-26,22:31:36,Levi,12,10,Pembroke,0.972629,None,iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12459,3845
791312159183634433,2016-10-26,16:14:55,Mabel,12,10,miniature_pinscher,0.892925,None,iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,8299,2358
790987426131050500,2016-10-25,18:44:32,Misty,12,10,cocker_spaniel,0.349195,None,iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,9285,1981
790698755171364864,2016-10-24,23:37:28,Mosby,12,10,Bernese_mountain_dog,0.996541,None,iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,7784,1798
790581949425475584,2016-10-24,15:53:19,Duke,11,10,malinois,0.000152999,None,iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,19486,6623
790337589677002753,2016-10-23,23:42:19,Maggie,12,10,Pembroke,0.658808,None,iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,7404,1763
790277117346975746,2016-10-23,19:42:02,Bruce,11,10,Labrador_retriever,0.427742,None,iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11861,2945
789986466051088384,2016-10-23,00:27:05,Happy,12,10,golden_retriever,0.07853049999999999,None,iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,8777,2139
789628658055020548,2016-10-22,00:45:17,Eli,13,10,chow,0.260702,None,iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,7063,1638
789599242079838210,2016-10-21,22:48:24,Brownie,12,10,Chesapeake_Bay_retriever,0.8788219999999999,None,iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,6356,1786
789530877013393408,2016-10-21,18:16:44,Rizzy,12,10,schipperke,0.363272,None,iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,11060,3148
789268448748703744,2016-10-21,00:53:56,Stella,10,10,malamute,0.81286,None,iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,8620,2435
789137962068021249,2016-10-20,16:15:26,Bo,12,10,Chihuahua,0.746135,None,iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,9205,2600
788908386943430656,2016-10-20,01:03:11,Lucy,11,10,golden_retriever,0.0340897,None,iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",25988,11675
788765914992902144,2016-10-19,15:37:03,Butter,12,10,cocker_spaniel,0.500509,None,iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,25817,9632
788412144018661376,2016-10-18,16:11:17,Dexter,11,10,golden_retriever,0.805238,None,iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,14675,4908
788178268662984705,2016-10-18,00:41:57,None,13,10,Samoyed,0.73548,None,iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,6868,1967
788150585577050112,2016-10-17,22:51:57,Leo,13,10,chow,0.814145,None,iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,5767,1196
787810552592695296,2016-10-17,00:20:47,Frank,11,10,pug,0.362835,None,iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,8130,2832
787397959788929025,2016-10-15,21:01:17,Moose,11,10,Chihuahua,0.900483,None,iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,10304,2657
787322443945877504,2016-10-15,16:01:13,Lincoln,10,10,golden_retriever,0.105703,None,iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,7367,1621
786963064373534720,2016-10-14,16:13:10,Rory,12,10,golden_retriever,0.915303,None,iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,25196,7404
786709082849828864,2016-10-13,23:23:56,Logan,10,10,Pomeranian,0.467321,None,iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",17324,5710
786664955043049472,2016-10-13,20:28:35,None,12,10,Leonberg,0.512034,None,iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",10023,2359
786595970293370880,2016-10-13,15:54:28,Dale,11,10,Pembroke,0.709512,None,iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,8946,2903
786233965241827333,2016-10-12,15:55:59,Mattie,11,10,Labrador_retriever,0.478193,None,iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,14354,4358
785927819176054784,2016-10-11,19:39:28,Lucy,12,10,toy_poodle,0.00849262,None,iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,10770,2974
785872687017132033,2016-10-11,16:00:24,Rusty,12,10,Great_Pyrenees,0.392108,None,iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,6321,1667
785533386513321988,2016-10-10,17:32:08,Dallas,11,10,miniature_pinscher,0.436023,None,iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,8554,1832
785264754247995392,2016-10-09,23:44:41,Doc,12,10,chow,0.056137,None,iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,6878,1513
785170936622350336,2016-10-09,17:31:53,Hero,11,10,Eskimo_dog,0.0274944,None,iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11322,4482
784826020293709826,2016-10-08,18:41:19,Rusty,13,10,chow,0.0903414,None,iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,9549,3000
784517518371221505,2016-10-07,22:15:26,Frankie,11,10,malamute,0.757764,None,iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,8459,2356
784431430411685888,2016-10-07,16:33:21,Stormy,12,10,miniature_poodle,0.744819,None,iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,5431,1181
783821107061198850,2016-10-06,00:08:09,Mairi,12,10,Lakeland_terrier,0.26565900000000003,None,iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,6953,1822
783695101801398276,2016-10-05,15:47:27,Loomis,12,10,chow,0.314265,None,iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,9838,2981
783466772167098368,2016-10-05,00:40:09,Finn,11,10,Chihuahua,0.789,None,iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,7941,2073
783391753726550016,2016-10-04,19:42:03,Godi,13,10,Norwegian_elkhound,0.87713,None,iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,15943,5073
783334639985389568,2016-10-04,15:55:06,Dave,12,10,Cardigan,0.593858,None,iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,27379,10839
783085703974514689,2016-10-03,23:25:55,Earl,11,10,Chesapeake_Bay_retriever,0.240602,None,iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,7703,2016
782969140009107456,2016-10-03,15:42:44,Cali,12,10,golden_retriever,0.17139300000000002,None,iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,22759,6865
782722598790725632,2016-10-02,23:23:04,Penny,10,10,Irish_setter,0.574557,None,iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",16230,4995
782598640137187329,2016-10-02,15:10:30,Timmy,11,10,malamute,0.8408709999999999,None,iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,7365,1763
781661882474196992,2016-09-30,01:08:10,None,5,10,Pembroke,0.438087,None,iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,9848,2510
781524693396357120,2016-09-29,16:03:01,None,12,10,Chesapeake_Bay_retriever,0.0035225,None,iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,19526,5124
781251288990355457,2016-09-28,21:56:36,Oakley,11,10,Mexican_hairless,0.8877709999999999,None,iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,7899,1922
781163403222056960,2016-09-28,16:07:23,None,10,10,Shetland_sheepdog,0.973841,None,iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",9250,2572
780858289093574656,2016-09-27,19:54:58,Dash,10,10,Chesapeake_Bay_retriever,0.488555,None,iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",6778,1856
780800785462489090,2016-09-27,16:06:28,Koda,11,10,Siberian_husky,0.951963,None,iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,5174,1198
780601303617732608,2016-09-27,02:53:48,Hercules,12,10,Saint_Bernard,0.995143,None,iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,11394,3115
780543529827336192,2016-09-26,23:04:13,None,12,10,golden_retriever,0.628312,None,iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,5930,1623
780459368902959104,2016-09-26,17:29:48,Bear,11,10,Great_Dane,0.382491,None,iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",4981,1000
780192070812196864,2016-09-25,23:47:39,None,11,10,vizsla,0.144012,None,iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,8183,2076
779834332596887552,2016-09-25,00:06:08,Scout,11,10,golden_retriever,0.99383,None,iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,17692,6480
779056095788752897,2016-09-22,20:33:42,None,13,10,Chihuahua,0.721188,None,iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13840,4192
778990705243029504,2016-09-22,16:13:51,Jay,11,10,cocker_spaniel,0.7153510000000001,None,iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,18681,6631
778748913645780993,2016-09-22,00:13:04,Mya,11,10,Staffordshire_bullterrier,0.351434,None,iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",6435,1203
778650543019483137,2016-09-21,17:42:10,Strider,10,10,German_shepherd,0.515699,None,iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",5403,1385
778624900596654080,2016-09-21,16:00:17,Penny,11,10,Airedale,0.786089,None,iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,4328,940
778408200802557953,2016-09-21,01:39:11,None,14,10,Pembroke,0.8483620000000001,None,iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,12826,3993
778383385161035776,2016-09-21,00:00:35,Nala,13,10,collie,0.345266,None,iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,5496,1018
778286810187399168,2016-09-20,17:36:50,Stanley,11,10,Boston_bull,0.32207,None,iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,9707,3054
777885040357281792,2016-09-19,15:00:20,Wesley,3,10,Afghan_hound,0.123529,None,iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,5979,1510
777684233540206592,2016-09-19,01:42:24,None,12,10,cocker_spaniel,0.253442,None,iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",10580,2716
777621514455814149,2016-09-18,21:33:11,Derek,12,10,chow,0.999823,None,iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,8190,2331
777189768882946048,2016-09-17,16:57:35,Jeffrey,12,10,Chihuahua,0.988412,None,iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,13264,3971
776813020089548800,2016-09-16,16:00:31,Solomon,12,10,toy_poodle,0.51661,None,iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,4595,1111
776201521193218049,2016-09-14,23:30:38,O,10,10,Rottweiler,0.502228,None,iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,8997,2330
776088319444877312,2016-09-14,16:00:49,None,10,10,pug,7.657020000000001e-05,None,iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,1710,141
775842724423557120,2016-09-13,23:44:54,Blue,12,10,chow,0.520022,None,iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,10996,2454
775085132600442880,2016-09-11,21:34:30,Tucker,13,10,chow,0.316565,None,iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,14586,4355
774757898236878852,2016-09-10,23:54:11,Finley,12,10,toy_poodle,0.7199409999999999,None,iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,8111,1650
774639387460112384,2016-09-10,16:03:16,Sprinkles,10,10,Walker_hound,0.6275930000000001,None,iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,6346,1610
774314403806253056,2016-09-09,18:31:54,None,14,10,Eskimo_dog,0.5960449999999999,None,iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,20472,5059
773922284943896577,2016-09-08,16:33:46,Heinrich,12,10,Pomeranian,0.554331,None,iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",6036,1619
773704687002451968,2016-09-08,02:09:06,Loki,12,10,silky_terrier,0.324251,None,iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,6216,1494
773670353721753600,2016-09-07,23:52:41,Shakespeare,10,10,Old_English_sheepdog,0.969311,None,iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,5039,1220
773308824254029826,2016-09-06,23:56:05,Bungalo,12,10,Labrador_retriever,0.151406,None,iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,21918,6929
773247561583001600,2016-09-06,19:52:39,Chip,10,10,miniature_pinscher,0.08336879999999999,None,iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,8854,2993
773191612633579521,2016-09-06,16:10:20,Grey,12,10,Blenheim_spaniel,0.427766,None,iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,9357,3791
772877495989305348,2016-09-05,19:22:09,None,11,10,Norwegian_elkhound,0.138523,None,Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,8031,3569
772826264096874500,2016-09-05,15:58:34,Roosevelt,11,10,basset,0.915351,None,iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",7554,2201
772581559778025472,2016-09-04,23:46:12,a,10,10,Newfoundland,0.574345,None,iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,6082,1579
772152991789019136,2016-09-03,19:23:13,None,10,10,golden_retriever,0.275318,None,iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,3579,1048
772117678702071809,2016-09-03,17:02:54,Jack,12,10,Labrador_retriever,0.217821,None,iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,3541,686
772114945936949249,2016-09-03,16:52:02,Finn,10,10,Chihuahua,0.803293,None,iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,2577,440
772102971039580160,2016-09-03,16:04:27,Penny,11,10,Pembroke,0.54178,None,iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,3764,861
771770456517009408,2016-09-02,18:03:10,Davey,11,10,papillon,0.53318,None,iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11253,3131
771500966810099713,2016-09-02,00:12:18,Dakota,12,10,Labrador_retriever,0.833952,None,iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,7745,2414
771380798096281600,2016-09-01,16:14:48,Fizz,11,10,collie,0.503728,None,iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,9887,4654
771136648247640064,2016-09-01,00:04:38,Dixie,11,10,golden_retriever,0.297402,None,iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,8578,2700
771102124360998913,2016-08-31,21:47:27,Charlie,12,10,Labrador_retriever,0.568789,None,iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,5845,1325
770787852854652928,2016-08-31,00:58:39,Winston,10,10,Bernese_mountain_dog,0.787812,None,iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,4604,1100
770772759874076672,2016-08-30,23:58:40,Sebastian,11,10,chow,0.979515,None,iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,4874,1320
770414278348247044,2016-08-30,00:14:12,Al,11,10,golden_retriever,0.0535696,None,iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,5926,1921
770293558247038976,2016-08-29,16:14:30,Jackson,10,10,Italian_greyhound,0.931668,None,iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,5831,1351
770069151037685760,2016-08-29,01:22:47,Carbon,10,10,Boston_bull,0.414965,None,iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,7121,2118
769940425801170949,2016-08-28,16:51:16,Klein,12,10,miniature_pinscher,0.796313,None,iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,29186,8807
769695466921623552,2016-08-28,00:37:54,Titan,13,10,pug,0.407117,None,iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,6023,1559
769212283578875904,2016-08-26,16:37:54,DonDon,12,10,golden_retriever,0.16653800000000002,None,iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,5066,1592
768970937022709760,2016-08-26,00:38:52,Kirby,12,10,Pomeranian,0.182358,None,Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,13345,5979
768855141948723200,2016-08-25,16:58:45,Jesse,11,10,chow,0.7202189999999999,None,iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,3919,820
768609597686943744,2016-08-25,00:43:02,Lou,10,10,basenji,0.183283,None,iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,3842,1095
768596291618299904,2016-08-24,23:50:10,Oakley,12,10,Great_Pyrenees,0.729745,None,iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,4732,1184
768473857036525572,2016-08-24,15:43:39,Chevy,11,10,Labrador_retriever,0.73917,None,iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,12742,3151
767754930266464257,2016-08-22,16:06:54,Philbert,11,10,vizsla,0.307794,None,iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,14937,4938
767500508068192258,2016-08-21,23:15:55,Louie,12,10,chow,0.483228,None,iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,7021,2141
767122157629476866,2016-08-20,22:12:29,Rupert,13,10,toy_poodle,0.873841,None,iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,9519,2630
766793450729734144,2016-08-20,00:26:19,Rufus,10,10,beagle,0.451697,None,iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,4729,1248
766693177336135680,2016-08-19,17:47:52,Brudge,11,10,Doberman,0.948355,None,iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,3784,726
766423258543644672,2016-08-18,23:55:18,Shadoe,9,10,keeshond,0.995823,None,iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,5617,1448
766313316352462849,2016-08-18,16:38:26,Oscar,12,10,toy_poodle,0.966896,None,iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,6326,1728
